2016-01-19 16:35:57,Elapsed Time (min),Stage Time (min),Stage Number,Clock Time (min),Falcon_ET (min),Cem-Gate Target (%),Cem-Gate Actual (%),Mix-Water Target (gpm),Mix-Water Actual (gpm),Mix-Water Stage (gal),Mix-Water Total (gal),Target Density (ppg),Actual Density (ppg),Dry-Cem target (lbm/min),Pressure_1 (psi),Pressure_2 (psi),Pressure_3 (psi),Mech.Rate 1 (bpm),Mech.Rate 2 (bpm),Mech.Rate 1+2 (bpm),Flow 3 (bpm),Flow 3 Stage (bbl),Flow 3 Total (bbl),Disch Rate (bpm),Disch Stage (bbl),Disch Total (bbl),Actual Tub Level (%),-,Cement Slurry Type,Falcon Stage No.,Mass Dens (ppg),Nuclear Dens (ppg),J22-Temp (°F),Target Tub Level (%),Tub SW,Water SW,Gate SW,Bypass SW,Downhole SW,UL_OprMode,Liq_Vol_Fact,Event Code,-,Pressure (psi),Slurry Density (ppg),Slurry Density (0),Add 1 Rate (gpm),Add 1 Ratio (gpt),Add 1 Stage Total (gal),Add 1 Total (gal),Add 2 Rate (gpm),Add 2 Ratio (gpt),Add 2 Stage Total (gal),Add 2 Total (gal)
2016-01-19 18:57:02,141.083,141.083,0,141.083,141.400,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,4.98,0.0,-18,-8,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.98,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-18,4.98,4.98,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:57:07,141.166,141.166,0,141.166,141.500,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-18,-9,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-18,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:57:12,141.250,141.250,0,141.250,141.570,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-18,-7,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-18,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:57:17,141.333,141.333,0,141.333,141.670,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-16,-6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-16,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:57:22,141.416,141.416,0,141.416,141.740,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-17,-5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-17,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:57:27,141.500,141.500,0,141.500,141.840,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.98,0.0,-17,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.98,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-17,4.98,4.98,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:57:32,141.583,141.583,0,141.583,141.900,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.98,0.0,-17,-6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.98,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-17,4.98,4.98,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:57:37,141.666,141.666,0,141.666,142.000,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-16,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-16,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:57:42,141.750,141.750,0,141.750,142.070,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-16,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-16,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:57:47,141.833,141.833,0,141.833,142.170,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-15,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-15,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:57:52,141.916,141.916,0,141.916,142.240,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-15,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-15,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:57:57,142.000,142.000,0,142.000,142.340,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-15,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-15,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:02,142.083,142.083,0,142.083,142.410,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-15,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-15,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:07,142.166,142.166,0,142.166,142.510,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-16,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-16,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:12,142.250,142.250,0,142.250,142.570,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-16,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-16,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:17,142.333,142.333,0,142.333,142.680,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-16,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-16,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:22,142.416,142.416,0,142.416,142.740,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.96,0.0,-15,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-15,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:27,142.500,142.500,0,142.500,142.840,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-16,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-16,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:32,142.583,142.583,0,142.583,142.910,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,4.97,0.0,-15,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.97,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-15,4.97,4.97,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:37,142.666,142.666,0,142.666,143.010,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,4.96,0.0,-16,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-16,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:42,142.750,142.750,0,142.750,143.080,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,4.96,0.0,-16,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-16,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:47,142.833,142.833,0,142.833,143.180,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.96,0.0,-15,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-15,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:52,142.916,142.916,0,142.916,143.250,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.96,0.0,-15,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-15,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:58:57,143.000,143.000,0,143.000,143.350,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.96,0.0,-15,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-15,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:02,143.083,143.083,0,143.083,143.410,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,4.96,0.0,-15,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-15,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:07,143.166,143.166,0,143.166,143.510,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.96,0.0,-14,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,418.2,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-14,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:12,143.250,143.250,0,143.250,143.580,0.0,99.7,23.9,0.0,8419.3,8419.3,14.00,4.96,0.0,-14,0,-25,0.4,0.4,0.9,0.0,0.0,0.0,0.9,152.2,418.2,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-14,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:17,143.333,143.333,0,143.333,143.680,0.0,99.7,43.1,0.0,8419.3,8419.3,14.00,4.96,0.0,-6,5,-25,0.7,0.9,1.6,0.0,0.0,0.0,1.6,152.3,418.4,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,-6,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:22,143.416,143.416,0,143.416,143.750,0.0,99.7,57.1,0.0,8419.3,8419.3,14.00,4.96,0.0,0,9,-25,0.9,1.2,2.1,0.0,0.0,0.0,2.1,152.4,418.5,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,0,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:27,143.500,143.500,0,143.500,143.850,0.0,99.6,58.5,0.0,8419.3,8419.3,14.00,4.96,0.0,0,13,-25,0.9,1.2,2.1,0.0,0.0,0.0,2.1,152.6,418.7,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,0,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:32,143.583,143.583,0,143.583,143.920,0.0,99.7,58.2,0.0,8419.3,8419.3,14.00,4.96,0.0,0,13,-25,0.9,1.2,2.1,0.0,0.0,0.0,2.1,152.8,418.8,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,0,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:37,143.666,143.666,0,143.666,144.020,0.0,99.7,58.5,0.0,8419.3,8419.3,14.00,4.96,0.0,2,14,-25,0.9,1.2,2.1,0.0,0.0,0.0,2.1,153.0,419.0,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,2,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:42,143.750,143.750,0,143.750,144.090,0.0,99.7,58.5,0.0,8419.3,8419.3,14.00,4.96,0.0,2,14,-25,0.9,1.2,2.1,0.0,0.0,0.0,2.1,153.1,419.2,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,2,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:47,143.833,143.833,0,143.833,144.190,0.0,99.7,58.5,0.0,8419.3,8419.3,14.00,4.96,0.0,4,15,-25,0.9,1.2,2.1,0.0,0.0,0.0,2.1,153.4,419.4,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,4,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:52,143.916,143.916,0,143.916,144.250,0.0,99.6,58.2,0.0,8419.3,8419.3,14.00,4.96,0.0,4,17,-25,0.9,1.2,2.1,0.0,0.0,0.0,2.1,153.5,419.5,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,4,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 18:59:57,144.000,144.000,0,144.000,144.350,0.0,99.7,58.5,0.0,8419.3,8419.3,14.00,4.96,0.0,6,19,-25,0.9,1.2,2.1,0.0,0.0,0.0,2.1,153.7,419.8,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,6,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:02,144.083,144.083,0,144.083,144.420,0.0,99.7,58.5,0.0,8419.3,8419.3,14.00,4.96,0.0,8,21,-25,0.9,1.2,2.1,0.0,0.0,0.0,2.1,153.9,419.9,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,8,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:07,144.166,144.166,0,144.166,144.520,0.0,99.6,58.5,0.0,8419.3,8419.3,14.00,4.96,0.0,9,24,-25,0.9,1.2,2.1,0.0,0.0,0.0,2.1,154.1,420.1,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,9,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:12,144.250,144.250,0,144.250,144.590,0.0,99.7,59.9,0.0,8419.3,8419.3,14.00,4.95,0.0,10,24,-25,0.9,1.2,2.2,0.0,0.0,0.0,2.2,154.2,420.3,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,10,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:17,144.333,144.333,0,144.333,144.690,0.0,99.7,61.0,0.0,8419.3,8419.3,14.00,4.96,0.0,13,37,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,154.4,420.5,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,13,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:22,144.416,144.416,0,144.416,144.760,0.0,99.7,61.3,0.0,8419.3,8419.3,14.00,4.95,0.0,16,49,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,154.6,420.6,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,16,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:27,144.500,144.500,0,144.500,144.860,0.0,99.6,61.3,0.0,8419.3,8419.3,14.00,4.95,0.0,22,61,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,154.8,420.8,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,22,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:32,144.583,144.583,0,144.583,144.920,0.0,99.6,61.5,0.0,8419.3,8419.3,14.00,4.96,0.0,26,67,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,154.9,421.0,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,26,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:37,144.666,144.666,0,144.666,145.030,0.0,99.6,61.3,0.0,8419.3,8419.3,14.00,4.96,0.0,31,76,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,155.2,421.2,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,31,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:42,144.750,144.750,0,144.750,145.090,0.0,99.7,61.3,0.0,8419.3,8419.3,14.00,4.95,0.0,34,96,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,155.3,421.4,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,34,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:47,144.833,144.833,0,144.833,145.190,0.0,99.6,61.5,0.0,8419.3,8419.3,14.00,4.96,0.0,38,126,-25,1.0,1.2,2.3,0.0,0.0,0.0,2.3,155.6,421.6,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,38,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:52,144.916,144.916,0,144.916,145.260,0.0,99.7,61.5,0.0,8419.3,8419.3,14.00,4.95,0.0,45,134,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,155.7,421.7,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,45,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:00:57,145.000,145.000,0,145.000,145.360,0.0,99.7,61.3,0.0,8419.3,8419.3,14.00,4.95,0.0,55,167,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,155.9,422.0,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,55,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:02,145.083,145.083,0,145.083,145.430,0.0,99.6,61.5,0.0,8419.3,8419.3,14.00,4.95,0.0,63,187,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,156.1,422.1,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,63,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:07,145.166,145.166,0,145.166,145.530,0.0,99.6,61.5,0.0,8419.3,8419.3,14.00,4.95,0.0,86,201,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,156.3,422.3,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,86,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:12,145.250,145.250,0,145.250,145.600,0.0,99.7,61.5,0.0,8419.3,8419.3,14.00,4.95,0.0,99,223,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,156.4,422.5,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,99,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:17,145.333,145.333,0,145.333,145.700,0.0,99.7,61.5,0.0,8419.3,8419.3,14.00,4.95,0.0,109,222,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,156.7,422.7,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,109,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:22,145.416,145.416,0,145.416,145.760,0.0,99.7,61.5,0.0,8419.3,8419.3,14.00,4.95,0.0,124,231,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,156.8,422.9,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,124,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:27,145.500,145.500,0,145.500,145.860,0.0,99.7,61.5,0.0,8419.3,8419.3,14.00,4.95,0.0,138,249,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,157.0,423.1,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,138,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:32,145.583,145.583,0,145.583,145.930,0.0,99.6,61.3,0.0,8419.3,8419.3,14.00,4.95,0.0,141,249,-25,1.0,1.2,2.2,0.0,0.0,0.0,2.2,157.2,423.2,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,141,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:37,145.666,145.666,0,145.666,146.030,0.0,99.7,56.6,0.0,8419.3,8419.3,14.00,4.95,0.0,149,266,-25,1.0,1.0,2.1,0.0,0.0,0.0,2.1,157.4,423.5,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,149,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:42,145.750,145.750,0,145.750,146.100,0.0,99.7,1.9,0.0,8419.3,8419.3,14.00,4.95,0.0,150,261,-25,0.1,0.0,0.1,0.0,0.0,0.0,0.1,157.5,423.5,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,150,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:47,145.833,145.833,0,145.833,146.200,0.0,99.7,23.1,0.0,8419.3,8419.3,14.00,4.95,0.0,168,256,-25,0.4,0.4,0.8,0.0,0.0,0.0,0.8,157.5,423.6,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,168,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:52,145.916,145.916,0,145.916,146.270,0.0,99.7,38.2,0.0,8419.3,8419.3,14.00,4.96,0.0,228,306,-25,0.6,0.9,1.5,0.0,0.0,0.0,1.5,157.6,423.6,0.3,0,2,0,4.96,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,228,4.96,4.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:01:57,146.000,146.000,0,146.000,146.370,0.0,99.7,48.6,0.0,8419.3,8419.3,14.00,4.95,0.0,408,486,-25,0.7,1.1,1.8,0.0,0.0,0.0,1.8,157.8,423.8,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,408,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:02:02,146.083,146.083,0,146.083,146.440,0.0,99.7,52.7,0.0,8419.3,8419.3,14.00,4.95,0.0,517,590,-25,0.7,1.2,1.9,0.0,0.0,0.0,1.9,157.9,423.9,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,517,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:02:07,146.166,146.166,0,146.166,146.540,0.0,99.7,53.0,0.0,8419.3,8419.3,14.00,4.95,0.0,672,740,-25,0.7,1.2,1.9,0.0,0.0,0.0,1.9,158.1,424.1,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,672,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:02:12,146.250,146.250,0,146.250,146.600,0.0,99.6,19.8,0.0,8419.3,8419.3,14.00,4.95,0.0,800,868,-25,0.7,0.0,0.7,0.0,0.0,0.0,0.7,158.2,424.2,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,800,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:02:17,146.333,146.333,0,146.333,146.700,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,4.95,0.0,836,906,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,836,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:02:22,146.416,146.416,0,146.416,146.770,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.95,0.0,836,901,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,836,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:02:27,146.500,146.500,0,146.500,146.870,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.95,0.0,829,886,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,829,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:02:32,146.583,146.583,0,146.583,146.940,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,4.95,0.0,823,876,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,0.3,0,2,0,4.95,0.00,-25,-1.0,0,0,0,1,0,2,-1,0,0,823,4.95,4.95,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
