Elapsed Time (min),Pressure,Density,Rate,Stage Number
252.95,1542,8.38,0,5
252.967,1542,8.38,0,5
252.983,1542,8.38,0,5
253,1542,8.38,0,5
253.017,1543,8.38,0,5
253.033,1543,8.38,0,5
253.05,1543,8.38,0,5
253.067,1543,8.38,0,5
253.083,1543,8.38,0,5
253.1,1543,8.38,0,5
253.117,1543,8.38,0,5
253.133,1544,8.38,0,5
253.15,1544,8.38,0,5
253.167,1543,8.38,0,5
253.183,1543,8.38,0,5
253.2,1543,8.38,0,5
253.217,1545,8.38,0,5
253.233,1545,8.38,0,5
253.25,1544,8.38,0,5
253.267,1544,8.38,0,5
253.283,1544,8.38,0,5
253.3,1545,8.38,0,5
253.317,1545,8.38,0,5
253.333,1545,8.38,0,5
253.35,1545,8.38,0,5
253.367,1545,8.38,0,5
253.383,1546,8.38,0,5
253.4,1546,8.38,0,5
253.417,1546,8.38,0,5
253.433,1546,8.38,0,5
253.45,1546,8.38,0,5
253.467,1546,8.38,0,5
253.483,1546,8.38,0,5
253.5,1547,8.38,0,5
253.517,1547,8.38,0,5
253.533,1547,8.38,0,5
253.55,1547,8.38,0,5
253.567,1547,8.38,0,5
253.583,1548,8.38,0,5
253.6,1548,8.38,0,5
253.617,1548,8.38,0,5
253.633,1547,8.38,0,5
253.65,1547,8.38,0,5
253.667,1548,8.38,0,5
253.683,1548,8.38,0,5
253.7,1549,8.38,0,5
253.717,1549,8.38,0,5
253.733,1549,8.38,0,5
253.75,1549,8.38,0,5
253.767,1549,8.38,0,5
253.783,1550,8.38,0,5
253.8,1550,8.38,0,5
253.817,1550,8.38,0,5
253.833,1549,8.38,0,5
253.85,1549,8.38,0,5
253.867,1551,8.38,0,5
253.883,1551,8.38,0,5
253.9,1551,8.38,0,5
253.917,1550,8.38,0,5
253.933,1550,8.38,0,5
253.95,1551,8.38,0,5
253.967,1551,8.38,0,5
253.983,1551,8.38,0,5
254,1551,8.38,0,5
254.017,1551,8.38,0,5
254.033,1551,8.38,0,5
254.05,1551,8.38,0,5
254.067,1551,8.38,0,5
254.083,1552,8.38,0,5
254.1,1552,8.38,0,5
254.117,1552,8.38,0,5
254.133,1552,8.38,0,5
254.15,1553,8.38,0,5
254.167,1553,8.38,0,5
254.183,1553,8.38,0,5
254.2,1552,8.38,0,5
254.217,1552,8.38,0,5
254.233,1553,8.38,0,5
254.25,1553,8.38,0,5
254.267,1553,8.38,0,5
254.283,1553,8.38,0,5
254.3,1553,8.38,0,5
254.317,1554,8.38,0,5
254.333,1554,8.38,0,5
254.35,1554,8.38,0,5
254.367,1554,8.38,0,5
254.383,1554,8.38,0,5
254.4,1554,8.38,0,5
254.417,1554,8.38,0,5
254.433,1554,8.38,0,5
254.45,1555,8.38,0,5
254.467,1555,8.38,0,5
254.483,1555,8.38,0,5
254.5,1555,8.38,0,5
254.517,1556,8.38,0,5
254.533,1556,8.38,0,5
254.55,1556,8.38,0,5
254.567,1556,8.38,0,5
254.583,1556,8.38,0,5
254.6,1557,8.38,0,5
254.617,1557,8.38,0,5
254.633,1557,8.38,0,5
254.65,1557,8.38,0,5
254.667,1557,8.38,0,5
254.683,1557,8.38,0,5
254.7,1557,8.38,0,5
254.717,1557,8.38,0,5
254.733,1557,8.38,0,5
254.75,1557,8.38,0,5
254.767,1557,8.38,0,5
254.783,1557,8.38,0,5
254.8,1557,8.38,0,5
254.817,1559,8.38,0,5
254.833,1559,8.38,0,5
254.85,1559,8.38,0,5
254.867,1559,8.38,0,5
254.883,1559,8.38,0,5
254.9,1560,8.38,0,5
254.917,1560,8.38,0,5
254.933,1560,8.38,0,5
254.95,1560,8.38,0,5
254.967,1560,8.38,0,5
254.983,1560,8.38,0,5
255,1560,8.38,0,5
255.017,1561,8.38,0,5
255.033,1561,8.38,0,5
255.05,1562,8.38,0,5
255.067,1562,8.38,0,5
255.083,1562,8.38,0,5
255.1,1562,8.38,0,5
255.117,1562,8.38,0,5
255.133,1562,8.38,0,5
255.15,1562,8.38,0,5
255.167,1562,8.38,0,5
255.183,1563,8.38,0,5
255.2,1563,8.38,0,5
255.217,1563,8.38,0,5
255.233,1563,8.38,0,5
255.25,1563,8.38,0,5
255.267,1564,8.38,0,5
255.283,1564,8.38,0,5
255.3,1564,8.38,0,5
255.317,1564,8.38,0,5
255.333,1564,8.38,0,5
255.35,1564,8.38,0,5
255.367,1564,8.38,0,5
255.383,1565,8.38,0,5
255.4,1565,8.38,0,5
255.417,1565,8.38,0,5
255.433,1565,8.38,0,5
255.45,1565,8.38,0,5
255.467,1566,8.38,0,5
255.483,1566,8.38,0,5
255.5,1566,8.38,0,5
255.517,1565,8.38,0,5
255.533,1565,8.38,0,5
255.55,1566,8.38,0,5
255.567,1566,8.38,0,5
255.583,1566,8.38,0,5
255.6,1566,8.38,0,5
255.617,1566,8.38,0,5
255.633,1566,8.38,0,5
255.65,1566,8.38,0,5
255.667,1566,8.38,0,5
255.683,1567,8.38,0,5
255.7,1567,8.38,0,5
255.717,1567,8.38,0,5
255.733,1567,8.38,0,5
255.75,1567,8.38,0,5
255.767,1567,8.38,0,5
255.783,1567,8.38,0,5
255.8,1567,8.38,0,5
255.817,1567,8.38,0,5
255.833,1568,8.38,0,5
255.85,1568,8.38,0,5
255.867,1568,8.38,0,5
255.883,1568,8.38,0,5
255.9,1568,8.38,0,5
255.917,1569,8.38,0,5
255.933,1569,8.38,0,5
255.95,1569,8.38,0,5
255.967,1569,8.38,0,5
255.983,1569,8.38,0,5
256,1569,8.38,0,5
256.017,1569,8.38,0,5
256.033,1569,8.38,0,5
256.05,1570,8.38,0,5
256.067,1570,8.38,0,5
256.083,1570,8.38,0,5
256.1,1570,8.38,0,5
256.117,1570,8.38,0,5
256.133,1570,8.38,0,5
256.15,1570,8.38,0,5
256.167,1571,8.38,0,5
256.182,1571,8.38,0,5
256.199,1571,8.38,0,5
256.217,1571,8.38,0,5
256.233,1571,8.38,0,5
256.25,1571,8.38,0,5
256.267,1571,8.38,0,5
256.283,1572,8.38,0,5
256.3,1572,8.38,0,5
256.317,1572,8.38,0,5
256.333,1572,8.38,0,5
256.35,1572,8.38,0,5
256.367,1572,8.38,0,5
256.383,1572,8.38,0,5
256.4,1572,8.38,0,5
256.417,1573,8.38,0,5
256.433,1573,8.38,0,5
256.45,1573,8.38,0,5
256.467,1573,8.38,0,5
256.483,1573,8.38,0,5
256.5,1573,8.38,0,5
256.517,1573,8.38,0,5
256.533,1574,8.38,0,5
256.55,1574,8.38,0,5
256.567,1574,8.38,0,5
256.583,1574,8.38,0,5
256.6,1574,8.38,0,5
256.617,1574,8.38,0,5
256.633,1574,8.38,0,5
256.65,1574,8.38,0,5
256.667,1575,8.38,0,5
256.683,1575,8.38,0,5
256.7,1575,8.38,0,5
256.717,1575,8.38,0,5
256.733,1575,8.38,0,5
256.75,1575,8.38,0,5
256.767,1575,8.38,0,5
256.783,1575,8.38,0,5
256.8,1575,8.38,0,5
256.817,1576,8.38,0,5
256.833,1576,8.38,0,5
256.85,1576,8.38,0,5
256.867,1576,8.38,0,5
256.883,1576,8.38,0,5
256.9,1577,8.38,0,5
256.917,1577,8.38,0,5
256.933,1577,8.38,0,5
256.95,1577,8.38,0,5
256.967,1577,8.38,0,5
256.983,1577,8.38,0,5
257,1577,8.38,0,5
257.017,1577,8.38,0,5
257.033,1577,8.38,0,5
257.05,1577,8.38,0,5
257.067,1578,8.38,0,5
257.083,1578,8.38,0,5
257.1,1578,8.38,0,5
257.117,1578,8.38,0,5
257.133,1578,8.38,0,5
257.15,1579,8.38,0,5
257.167,1579,8.38,0,5
257.183,1579,8.38,0,5
257.2,1579,8.38,0,5
257.217,1579,8.38,0,5
257.233,1579,8.38,0,5
257.25,1579,8.38,0,5
257.267,1579,8.38,0,5
257.283,1579,8.38,0,5
257.3,1579,8.38,0,5
257.317,1580,8.38,0,5
257.333,1580,8.38,0,5
257.35,1580,8.38,0,5
257.367,1580,8.38,0,5
257.383,1580,8.38,0,5
257.4,1580,8.38,0,5
257.417,1580,8.38,0,5
257.433,1580,8.38,0,5
257.45,1580,8.38,0,5
257.467,1580,8.38,0,5
257.483,1580,8.38,0,5
257.5,1580,8.38,0,5
257.517,1580,8.38,0,5
257.533,1581,8.38,0,5
257.55,1581,8.38,0,5
257.567,1581,8.38,0,5
257.583,1581,8.38,0,5
257.6,1582,8.38,0,5
257.617,1582,8.38,0,5
257.633,1582,8.38,0,5
257.65,1582,8.38,0,5
257.667,1582,8.38,0,5
257.683,1582,8.38,0,5
257.7,1582,8.38,0,5
257.717,1582,8.38,0,5
257.733,1583,8.38,0,5
257.75,1583,8.38,0,5
257.767,1583,8.38,0,5
257.783,1583,8.38,0,5
257.8,1583,8.38,0,5
257.817,1583,8.38,0,5
257.833,1583,8.38,0,5
257.85,1584,8.38,0,5
257.867,1584,8.38,0,5
257.883,1584,8.38,0,5
257.9,1584,8.38,0,5
257.917,1584,8.38,0,5
257.933,1585,8.38,0,5
257.95,1585,8.38,0,5
257.967,1585,8.38,0,5
257.983,1585,8.38,0,5
258,1585,8.38,0,5
258.017,1585,8.38,0,5
258.033,1585,8.38,0,5
258.05,1585,8.38,0,5
258.067,1585,8.38,0,5
258.083,1585,8.38,0,5
258.1,1586,8.38,0,5
258.117,1586,8.38,0,5
258.133,1586,8.38,0,5
258.15,1586,8.38,0,5
258.167,1586,8.38,0,5
258.183,1586,8.38,0,5
258.2,1586,8.38,0,5
258.217,1587,8.38,0,5
258.233,1587,8.38,0,5
258.25,1587,8.38,0,5
258.267,1587,8.38,0,5
258.283,1587,8.38,0,5
258.3,1587,8.38,0,5
258.317,1587,8.38,0,5
258.333,1587,8.38,0,5
258.35,1588,8.38,0,5
258.367,1588,8.38,0,5
258.383,1588,8.38,0,5
258.4,1588,8.38,0,5
258.417,1588,8.38,0,5
258.433,1588,8.38,0,5
258.45,1588,8.38,0,5
258.467,1588,8.38,0,5
258.483,1588,8.38,0,5
258.5,1588,8.38,0,5
258.517,1589,8.38,0,5
258.533,1589,8.38,0,5
258.55,1589,8.38,0,5
258.567,1589,8.38,0,5
258.583,1589,8.38,0,5
258.6,1590,8.38,0,5
258.617,1590,8.38,0,5
258.633,1590,8.38,0,5
258.65,1590,8.38,0,5
258.667,1590,8.38,0,5
258.683,1590,8.38,0,5
258.7,1590,8.38,0,5
258.717,1590,8.38,0,5
258.733,1590,8.38,0,5
258.75,1591,8.38,0,5
258.767,1591,8.38,0,5
258.783,1591,8.38,0,5
258.8,1591,8.38,0,5
258.817,1591,8.38,0,5
258.833,1591,8.38,0,5
258.85,1591,8.38,0,5
258.867,1591,8.38,0,5
258.883,1591,8.38,0,5
258.9,1591,8.38,0,5
258.917,1592,8.38,0,5
258.933,1592,8.38,0,5
258.95,1592,8.38,0,5
258.967,1592,8.38,0,5
258.983,1592,8.38,0,5
259,1592,8.38,0,5
259.017,1592,8.38,0,5
259.033,1592,8.38,0,5
259.05,1592,8.38,0,5
259.067,1592,8.38,0,5
259.083,1593,8.38,0,5
259.1,1593,8.38,0,5
259.117,1593,8.38,0,5
259.133,1593,8.38,0,5
259.15,1593,8.38,0,5
259.167,1593,8.38,0,5
259.183,1593,8.38,0,5
259.2,1594,8.38,0,5
259.217,1594,8.38,0,5
259.233,1594,8.38,0,5
259.25,1594,8.38,0,5
259.267,1594,8.38,0,5
259.283,1595,8.38,0,5
259.3,1595,8.38,0,5
259.317,1595,8.38,0,5
259.333,1595,8.38,0,5
259.35,1595,8.38,0,5
259.367,1595,8.38,0,5
259.383,1595,8.38,0,5
259.4,1595,8.38,0,5
259.417,1596,8.38,0,5
259.433,1596,8.38,0,5
259.45,1596,8.38,0,5
259.467,1596,8.38,0,5
259.483,1596,8.38,0,5
259.5,1596,8.38,0,5
259.517,1596,8.38,0,5
259.533,1596,8.38,0,5
259.55,1596,8.38,0,5
259.567,1596,8.38,0,5
259.583,1596,8.38,0,5
259.6,1596,8.38,0,5
259.617,1597,8.38,0,5
259.633,1597,8.38,0,5
259.65,1597,8.38,0,5
259.667,1597,8.38,0,5
259.683,1597,8.38,0,5
259.7,1597,8.38,0,5
259.717,1597,8.38,0,5
259.733,1598,8.38,0,5
259.75,1598,8.38,0,5
259.767,1598,8.38,0,5
259.783,1599,8.38,0,5
259.8,1599,8.38,0,5
259.817,1600,8.38,0,5
259.833,1600,8.38,0,5
259.85,1600,8.38,0,5
259.867,1600,8.38,0,5
259.883,1600,8.38,0,5
259.9,1600,8.38,0,5
259.917,1600,8.38,0,5
259.933,1600,8.38,0,5
259.95,1601,8.38,0,5
259.967,1601,8.38,0,5
259.983,1601,8.38,0,5
260,1601,8.38,0,5
260.017,1601,8.38,0,5
260.033,1601,8.38,0,5
260.05,1601,8.38,0,5
260.067,1602,8.38,0,5
260.083,1602,8.38,0,5
260.1,1602,8.38,0,5
260.117,1602,8.38,0,5
260.133,1602,8.38,0,5
260.15,1603,8.38,0,5
260.167,1603,8.38,0,5
260.183,1603,8.38,0,5
260.2,1603,8.38,0,5
260.217,1603,8.38,0,5
260.233,1603,8.38,0,5
260.25,1603,8.38,0,5
260.267,1603,8.38,0,5
260.283,1603,8.38,0,5
260.3,1603,8.38,0,5
260.317,1603,8.38,0,5
260.333,1603,8.38,0,5
260.35,1604,8.38,0,5
260.367,1604,8.38,0,5
260.383,1604,8.38,0,5
260.4,1604,8.38,0,5
260.417,1604,8.38,0,5
260.433,1604,8.38,0,5
260.45,1604,8.38,0,5
260.467,1604,8.38,0,5
260.483,1604,8.38,0,5
260.5,1604,8.38,0,5
260.517,1605,8.38,0,5
260.533,1605,8.38,0,5
260.55,1605,8.38,0,5
260.567,1605,8.38,0,5
260.583,1605,8.38,0,5
260.6,1605,8.38,0,5
260.617,1605,8.38,0,5
260.633,1605,8.38,0,5
260.65,1605,8.38,0,5
260.667,1605,8.38,0,5
260.683,1605,8.38,0,5
260.7,1605,8.38,0,5
260.717,1606,8.38,0,5
260.733,1606,8.38,0,5
260.75,1606,8.38,0,5
260.767,1606,8.38,0,5
260.783,1606,8.38,0,5
260.8,1607,8.38,0,5
260.817,1607,8.38,0,5
260.833,1607,8.38,0,5
260.85,1607,8.38,0,5
260.867,1607,8.38,0,5
260.883,1608,8.38,0,5
260.9,1608,8.38,0,5
260.917,1608,8.38,0,5
260.933,1608,8.38,0,5
260.95,1608,8.38,0,5
260.967,1608,8.38,0,5
260.983,1608,8.38,0,5
261,1608,8.38,0,5
261.017,1608,8.38,0,5
261.033,1608,8.38,0,5
261.05,1609,8.38,0,5
261.067,1609,8.38,0,5
261.083,1609,8.38,0,5
261.1,1609,8.38,0,5
261.117,1609,8.38,0,5
261.133,1610,8.38,0,5
261.15,1610,8.38,0,5
261.167,1610,8.38,0,5
261.183,1610,8.38,0,5
261.2,1610,8.38,0,5
261.217,1610,8.38,0,5
261.233,1610,8.38,0,5
261.25,1610,8.38,0,5
261.267,1610,8.38,0,5
261.283,1610,8.38,0,5
261.3,1611,8.38,0,5
261.317,1611,8.38,0,5
261.333,1611,8.38,0,5
261.35,1611,8.38,0,5
261.367,1611,8.38,0,5
261.383,1612,8.38,0,5
261.4,1612,8.38,0,5
261.417,1612,8.38,0,5
261.433,1612,8.38,0,5
261.45,1612,8.38,0,5
261.467,1612,8.38,0,5
261.483,1612,8.38,0,5
261.5,1613,8.38,0,5
261.517,1613,8.38,0,5
261.533,1613,8.38,0,5
261.55,1613,8.38,0,5
261.567,1613,8.38,0,5
261.583,1613,8.38,0,5
261.6,1613,8.38,0,5
261.617,1613,8.38,0,5
261.633,1614,8.38,0,5
261.65,1614,8.38,0,5
261.667,1614,8.38,0,5
261.683,1614,8.38,0,5
261.7,1614,8.38,0,5
261.717,1614,8.38,0,5
261.733,1614,8.38,0,5
261.75,1614,8.38,0,5
261.767,1614,8.38,0,5
261.783,1615,8.38,0,5
261.8,1615,8.38,0,5
261.817,1615,8.38,0,5
261.833,1615,8.38,0,5
261.85,1615,8.38,0,5
261.867,1616,8.38,0,5
261.883,1616,8.38,0,5
261.9,1616,8.38,0,5
261.917,1616,8.38,0,5
261.933,1616,8.38,0,5
261.95,1617,8.38,0,5
261.967,1617,8.38,0,5
261.983,1617,8.38,0,5
262,1616,8.38,0,5
262.017,1616,8.38,0,5
262.033,1617,8.38,0,5
262.05,1617,8.38,0,5
262.067,1617,8.38,0,5
262.083,1617,8.38,0,5
262.1,1617,8.38,0,5
262.117,1617,8.38,0,5
262.133,1617,8.38,0,5
262.15,1617,8.38,0,5
262.167,1617,8.38,0,5
262.183,1617,8.38,0,5
262.2,1617,8.38,0,5
262.217,1617,8.38,0,5
262.233,1618,8.38,0,5
262.25,1618,8.38,0,5
262.267,1618,8.38,0,5
262.283,1618,8.38,0,5
262.3,1618,8.38,0,5
262.317,1619,8.38,0,5
262.333,1619,8.38,0,5
262.35,1619,8.38,0,5
262.367,1619,8.38,0,5
262.383,1619,8.38,0,5
262.4,1619,8.38,0,5
262.417,1619,8.38,0,5
262.433,1619,8.38,0,5
262.45,1619,8.38,0,5
262.467,1619,8.38,0,5
262.483,1619,8.38,0,5
262.5,1619,8.38,0,5
262.517,1619,8.38,0,5
262.533,1620,8.38,0,5
262.55,1620,8.38,0,5
262.567,1621,8.38,0,5
262.583,1621,8.38,0,5
262.6,1621,8.38,0,5
262.617,1621,8.38,0,5
262.633,1621,8.38,0,5
262.65,1621,8.38,0,5
262.667,1621,8.38,0,5
262.683,1621,8.38,0,5
262.7,1621,8.38,0,5
262.717,1621,8.38,0,5
262.733,1622,8.38,0,5
262.75,1622,8.38,0,5
262.767,1622,8.38,0,5
262.783,1622,8.38,0,5
262.8,1622,8.38,0,5
262.817,1622,8.38,0,5
262.833,1622,8.38,0,5
262.85,1623,8.38,0,5
262.867,1623,8.38,0,5
262.883,1623,8.38,0,5
262.9,1623,8.38,0,5
262.917,1623,8.38,0,5
262.933,1623,8.38,0,5
262.95,1623,8.38,0,5
262.967,1623,8.38,0,5
262.983,1623,8.38,0,5
263,1623,8.38,0,5
263.017,1624,8.38,0,5
263.033,1624,8.38,0,5
263.05,1624,8.38,0,5
263.067,1624,8.38,0,5
263.083,1624,8.38,0,5
263.1,1624,8.38,0,5
263.117,1624,8.38,0,5
263.133,1624,8.38,0,5
263.15,1624,8.38,0,5
263.167,1624,8.38,0,5
263.183,1625,8.38,0,5
263.2,1625,8.38,0,5
263.217,1625,8.38,0,5
263.233,1625,8.38,0,5
263.25,1625,8.38,0,5
263.267,1625,8.38,0,5
263.283,1625,8.38,0,5
263.3,1625,8.38,0,5
263.317,1625,8.38,0,5
263.333,1625,8.38,0,5
263.35,1626,8.38,0,5
263.367,1626,8.38,0,5
263.383,1626,8.38,0,5
263.4,1626,8.38,0,5
263.417,1626,8.38,0,5
263.433,1626,8.38,0,5
263.45,1626,8.38,0,5
263.467,1626,8.38,0,5
263.483,1626,8.38,0,5
263.5,1626,8.38,0,5
263.517,1626,8.38,0,5
263.533,1626,8.38,0,5
263.55,1627,8.38,0,5
263.567,1627,8.38,0,5
263.583,1627,8.38,0,5
263.6,1628,8.38,0,5
263.617,1628,8.38,0,5
263.633,1628,8.38,0,5
263.65,1628,8.38,0,5
263.667,1628,8.38,0,5
263.683,1628,8.38,0,5
263.7,1628,8.38,0,5
263.717,1628,8.38,0,5
263.733,1628,8.38,0,5
263.75,1628,8.38,0,5
263.767,1629,8.38,0,5
263.783,1629,8.38,0,5
263.8,1629,8.38,0,5
263.817,1629,8.38,0,5
263.833,1629,8.38,0,5
263.85,1629,8.38,0,5
263.867,1629,8.38,0,5
263.883,1629,8.38,0,5
263.9,1629,8.38,0,5
263.917,1630,8.38,0,5
263.933,1630,8.38,0,5
263.95,1630,8.38,0,5
263.967,1630,8.38,0,5
263.983,1630,8.38,0,5
264,1630,8.38,0,5
264.017,1630,8.38,0,5
264.033,1630,8.38,0,5
264.05,1630,8.38,0,5
264.067,1630,8.38,0,5
264.083,1631,8.38,0,5
264.1,1631,8.38,0,5
264.117,1631,8.38,0,5
264.133,1631,8.38,0,5
264.15,1631,8.38,0,5
264.167,1631,8.38,0,5
264.183,1631,8.38,0,5
264.2,1631,8.38,0,5
264.217,1631,8.38,0,5
264.233,1631,8.38,0,5
264.25,1631,8.38,0,5
264.267,1631,8.38,0,5
264.283,1631,8.38,0,5
264.3,1632,8.38,0,5
264.317,1632,8.38,0,5
264.333,1632,8.38,0,5
264.35,1632,8.38,0,5
264.367,1632,8.38,0,5
264.383,1632,8.38,0,5
264.4,1632,8.38,0,5
264.417,1632,8.38,0,5
264.433,1632,8.38,0,5
264.45,1632,8.38,0,5
264.467,1633,8.38,0,5
264.483,1633,8.38,0,5
264.5,1633,8.38,0,5
264.517,1633,8.38,0,5
264.533,1634,8.38,0,5
264.55,1634,8.38,0,5
264.567,1634,8.38,0,5
264.583,1634,8.38,0,5
264.6,1634,8.38,0,5
264.617,1634,8.38,0,5
264.633,1634,8.38,0,5
264.65,1634,8.38,0,5
264.667,1634,8.38,0,5
264.683,1634,8.38,0,5
264.7,1635,8.38,0,5
264.717,1635,8.38,0,5
264.733,1635,8.38,0,5
264.75,1635,8.38,0,5
264.767,1635,8.38,0,5
264.783,1635,8.38,0,5
264.8,1635,8.38,0,5
264.817,1635,8.38,0,5
264.833,1635,8.38,0,5
264.85,1635,8.38,0,5
264.867,1635,8.38,0,5
264.883,1635,8.38,0,5
264.9,1635,8.38,0,5
264.917,1635,8.38,0,5
264.933,1635,8.38,0,5
264.95,1635,8.38,0,5
264.967,1635,8.38,0,5
264.983,1635,8.38,0,5
265,1636,8.38,0,5
265.017,1636,8.38,0,5
265.033,1636,8.38,0,5
265.05,1636,8.38,0,5
265.067,1637,8.38,0,5
265.083,1637,8.38,0,5
265.1,1637,8.38,0,5
265.117,1637,8.38,0,5
265.133,1637,8.38,0,5
265.15,1637,8.38,0,5
265.167,1637,8.38,0,5
265.183,1637,8.38,0,5
265.2,1637,8.38,0,5
265.217,1637,8.38,0,5
265.233,1638,8.38,0,5
265.25,1638,8.38,0,5
265.267,1638,8.38,0,5
265.283,1638,8.38,0,5
265.3,1638,8.38,0,5
265.317,1638,8.38,0,5
265.333,1638,8.38,0,5
265.35,1638,8.38,0,5
265.367,1638,8.38,0,5
265.383,1638,8.38,0,5
265.4,1639,8.38,0,5
265.417,1639,8.38,0,5
265.433,1639,8.38,0,5
265.45,1639,8.38,0,5
265.467,1639,8.38,0,5
265.483,1639,8.38,0,5
265.5,1639,8.38,0,5
265.517,1640,8.38,0,5
265.533,1640,8.38,0,5
265.55,1640,8.38,0,5
265.567,1640,8.38,0,5
265.583,1640,8.38,0,5
265.6,1640,8.38,0,5
265.617,1640,8.38,0,5
265.633,1640,8.38,0,5
265.65,1640,8.38,0,5
265.667,1640,8.38,0,5
265.683,1641,8.38,0,5
265.7,1641,8.38,0,5
265.717,1641,8.38,0,5
265.733,1641,8.38,0,5
265.75,1641,8.38,0,5
265.767,1641,8.38,0,5
265.783,1641,8.38,0,5
265.8,1641,8.38,0,5
265.817,1642,8.38,0,5
265.833,1642,8.38,0,5
265.85,1642,8.38,0,5
265.867,1642,8.38,0,5
265.883,1642,8.38,0,5
265.9,1642,8.38,0,5
265.917,1642,8.38,0,5
265.933,1642,8.38,0,5
265.95,1642,8.38,0,5
265.967,1642,8.38,0,5
265.983,1642,8.38,0,5
266,1642,8.38,0,5
266.017,1643,8.38,0,5
266.033,1643,8.38,0,5
266.05,1643,8.38,0,5
266.067,1643,8.38,0,5
266.083,1643,8.38,0,5
266.1,1643,8.38,0,5
266.117,1643,8.38,0,5
266.133,1644,8.38,0,5
266.15,1644,8.38,0,5
266.167,1644,8.38,0,5
266.183,1644,8.38,0,5
266.2,1644,8.38,0,5
266.217,1644,8.38,0,5
266.233,1644,8.38,0,5
266.25,1644,8.38,0,5
266.267,1644,8.38,0,5
266.283,1644,8.38,0,5
266.3,1644,8.38,0,5
266.317,1644,8.38,0,5
266.333,1645,8.38,0,5
266.35,1645,8.38,0,5
266.367,1645,8.38,0,5
266.383,1645,8.38,0,5
266.4,1645,8.38,0,5
266.417,1645,8.38,0,5
266.433,1645,8.38,0,5
266.45,1645,8.38,0,5
266.467,1645,8.38,0,5
266.483,1645,8.38,0,5
266.5,1646,8.38,0,5
266.517,1646,8.38,0,5
266.533,1646,8.38,0,5
266.55,1646,8.38,0,5
266.567,1646,8.38,0,5
266.583,1646,8.38,0,5
266.6,1646,8.38,0,5
266.617,1646,8.38,0,5
266.633,1647,8.38,0,5
266.65,1647,8.38,0,5
266.667,1647,8.38,0,5
266.683,1647,8.38,0,5
266.7,1647,8.38,0,5
266.717,1647,8.38,0,5
266.733,1647,8.38,0,5
266.75,1647,8.38,0,5
266.767,1647,8.38,0,5
266.783,1648,8.38,0,5
266.8,1648,8.38,0,5
266.817,1648,8.38,0,5
266.833,1648,8.38,0,5
266.85,1648,8.38,0,5
266.867,1648,8.38,0,5
266.883,1648,8.38,0,5
266.9,1648,8.38,0,5
266.917,1648,8.38,0,5
266.933,1648,8.38,0,5
266.95,1649,8.38,0,5
266.967,1649,8.38,0,5
266.983,1649,8.38,0,5
267,1649,8.38,0,5
267.017,1649,8.38,0,5
267.033,1649,8.38,0,5
267.05,1649,8.38,0,5
267.067,1649,8.38,0,5
267.083,1650,8.38,0,5
267.1,1650,8.38,0,5
267.117,1650,8.38,0,5
267.133,1650,8.38,0,5
267.15,1650,8.38,0,5
267.167,1650,8.38,0,5
267.183,1650,8.38,0,5
267.2,1650,8.38,0,5
267.217,1650,8.38,0,5
267.233,1650,8.38,0,5
267.25,1651,8.38,0,5
267.267,1651,8.38,0,5
267.283,1651,8.38,0,5
267.3,1651,8.38,0,5
267.317,1651,8.38,0,5
267.333,1651,8.38,0,5
267.35,1651,8.38,0,5
267.367,1651,8.38,0,5
267.383,1651,8.38,0,5
267.4,1651,8.38,0,5
267.417,1651,8.38,0,5
267.433,1651,8.38,0,5
267.45,1652,8.38,0,5
267.467,1652,8.38,0,5
267.483,1652,8.38,0,5
267.5,1652,8.38,0,5
267.517,1652,8.38,0,5
267.533,1652,8.38,0,5
267.55,1652,8.38,0,5
267.567,1652,8.38,0,5
267.583,1652,8.38,0,5
267.6,1652,8.38,0,5
267.617,1652,8.38,0,5
267.633,1652,8.38,0,5
267.65,1652,8.38,0,5
267.667,1652,8.38,0,5
267.683,1652,8.38,0,5
267.7,1653,8.38,0,5
267.717,1653,8.38,0,5
267.733,1653,8.38,0,5
267.75,1653,8.38,0,5
267.767,1654,8.38,0,5
267.783,1654,8.38,0,5
267.8,1654,8.38,0,5
267.817,1654,8.38,0,5
267.833,1654,8.38,0,5
267.85,1655,8.38,0,5
267.867,1655,8.38,0,5
267.883,1655,8.38,0,5
267.9,1655,8.38,0,5
267.917,1655,8.38,0,5
267.933,1655,8.38,0,5
267.95,1655,8.38,0,5
267.967,1655,8.38,0,5
267.983,1655,8.38,0,5
268,1655,8.38,0,5
268.017,1655,8.38,0,5
268.033,1655,8.38,0,5
268.05,1655,8.38,0,5
268.067,1656,8.38,0,5
268.083,1656,8.38,0,5
268.1,1656,8.38,0,5
268.117,1656,8.38,0,5
268.133,1656,8.38,0,5
268.15,1656,8.38,0,5
268.167,1656,8.38,0,5
268.183,1657,8.38,0,5
268.2,1657,8.38,0,5
268.217,1657,8.38,0,5
268.233,1657,8.38,0,5
268.25,1657,8.38,0,5
268.267,1657,8.38,0,5
268.283,1657,8.38,0,5
268.3,1657,8.38,0,5
268.317,1657,8.38,0,5
268.333,1657,8.38,0,5
268.35,1657,8.38,0,5
268.367,1657,8.38,0,5
268.383,1657,8.38,0,5
268.4,1657,8.38,0,5
268.417,1657,8.38,0,5
268.433,1658,8.38,0,5
268.45,1658,8.38,0,5
268.467,1659,8.38,0,5
268.483,1659,8.38,0,5
